studyid,site,treatment,start_date,measurement_date,response,units,value,upper se,se,exposure time,n,source,notes,clean_response,std_time,clean_value,mortality_rate,lifestage,collection_date,sample size (reps),planting density (shoots / area),tank volume (L),light hours,dark hours,surface_irradiance,si_units,penetrating irradiance,pi_units,%SI,mean DLI (mol m-2day-1),temperature_c,salinity_psu,pH,turbidity (NTU),NO3 addition,target NO3,measured NO3,NH4 addition,target NH4,measured NH4,measured DIN,added PO4,measured PO4,grain size (µM),DIC,% organic matter,Fe content,sulphide,driver notes,other covariates,light-temperature,exp setup,seasonal data?,pen_light,surface_light,light_hours,mean_dli,author,pub_year,lat,lon,DLI,clean_temp,parsed_collection_date,lambda,initial_density,prop_change,pop_growth,suncalc_light_hours,suncalc_DLI,seasonal_mean_dli,seasonal_mean_temp,temp_bin,dli_bin,net_growth,pop_growth_rate,season
116,"Beaufort, North Carolina, USA",D + mature,np,np,shoot mortality,proportion,1,NA,NA,46 days,NA,Figure 1,"mortality = ""np""",shoot mortality,46,1,0.021739130434782608,adult,2004-03 (2 week acclimation),6,6 / (30 x 35 x 14 cm),np,14,10,75 - 100,µmol photos m-2 s-1,np,np,NA,0,mean: 20.36 ± 1.4; range: 18.92 - 25.38,mean: 28.51 ± 1.46; range: 25.12 - 31.61,mean: 7.64 ± 0.52; range: 5.78 - 8.15,mean: 10.75 ± 1.87; range: 4.1 - 16.9,np,np,np,np,np,np,didn't check,NA,NA,np,np,np,np,np,mean DLI was used because there were days of darkness/light,NA,light (no light),lab mesocosm,no,NA,75,14,0,Biber et al.,2009,34.71666667,-76.66666667,0,20.36,2004-03-01,0,NA,NA,-1,NA,NA,NA,NA,"(13.3,21.7]",DLI <=5,NA,-0.021739130434782608,winter
116,"Beaufort, North Carolina, USA",D + seedling,np,np,seedling mortality,proportion,1,NA,NA,46 days,NA,Figure 1,"mortality = ""np""",shoot mortality,46,1,0.021739130434782608,seedling,2004-03 (2 week acclimation),6,6 / (30 x 35 x 14 cm),np,14,10,75 - 100,µmol photos m-2 s-1,np,np,NA,0,mean: 20.36 ± 1.4; range: 18.92 - 25.38,mean: 28.51 ± 1.46; range: 25.12 - 31.61,mean: 7.64 ± 0.52; range: 5.78 - 8.15,mean: 10.75 ± 1.87; range: 4.1 - 16.9,np,np,np,np,np,np,didn't check,NA,NA,np,np,np,np,np,mean DLI was used because there were days of darkness/light,NA,light (no light),lab mesocosm,no,NA,75,14,0,Biber et al.,2009,34.71666667,-76.66666667,0,20.36,2004-03-01,0,NA,NA,-1,NA,NA,NA,NA,"(13.3,21.7]",DLI <=5,NA,-0.021739130434782608,winter
127,"Seden Strand, Odense Fjiord, Denmark",S: 2.5,np,np,shoot mortality,proportion,0.316541341328502,0.435516506068525,0.11897516474002301,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.316541341328502,0.007536698603059571,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,2.5,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.683458658671498,NA,NA,-0.316541341328502,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.007536698603059571,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 5,np,np,shoot mortality,proportion,0.134635487646502,0.237280146221801,0.102644658575299,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.134635487646502,0.003205606848726238,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,5,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.865364512353498,NA,NA,-0.134635487646502,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.003205606848726238,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 10,np,np,shoot mortality,proportion,0.0966442737810842,0.144856583989354,0.0482123102082698,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.0966442737810842,0.002301054137644862,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,10,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.9033557262189158,NA,NA,-0.0966442737810842,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.002301054137644862,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 15,np,np,shoot mortality,proportion,0.0244360359782591,0.0485433935643168,0.0241073575860577,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.0244360359782591,5.818103804347404e-4,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,15,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.975563964021741,NA,NA,-0.0244360359782591,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-5.818103804347404e-4,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 20,np,np,shoot mortality,proportion,0.051767648426352,0.104644786840037,0.052877138413685,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.051767648426352,0.0012325630577702858,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,20,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.948232351573648,NA,NA,-0.051767648426352,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.0012325630577702858,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 25,np,np,shoot mortality,proportion,0.00133315162495384,0.0153300412050472,0.01399688958009336,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.00133315162495384,3.174170535604381e-5,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,25,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.9986668483750462,NA,NA,-0.00133315162495384,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-3.174170535604381e-5,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 30,np,np,shoot mortality,proportion,0.0465472735726539,0.0908699555883343,0.044322682015680404,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.0465472735726539,0.0011082684183965213,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,30,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.9534527264273461,NA,NA,-0.0465472735726539,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.0011082684183965213,summer
127,"Seden Strand, Odense Fjiord, Denmark",S: 35,np,np,shoot mortality,proportion,0.0513227301149573,0.104199868528643,0.05287713841368571,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.0513227301149573,0.0012219697646418403,adult,2004-06 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,35,7.8,np,np,np,np,np,np,np,didn't check,NA,NA,np,range: 2.2 - 5.2 mM,np,np,np,NA,NA,salinity,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2004-06-01,0.9486772698850428,NA,NA,-0.0513227301149573,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.0012219697646418403,summer
127,"Seden Strand, Odense Fjiord, Denmark",T: 5,np,np,shoot mortality,proportion,3.59712230215802e-4,0.0202246252533577,0.019864913023141896,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,3.59712230215802e-4,8.564576909900046e-6,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,5,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,5,2005-05-01,0.9996402877697842,NA,NA,-3.59712230215802e-4,NA,NA,NA,NA,"[5,13.3]",DLI > 10,NA,-8.564576909900046e-6,summer
127,"Seden Strand, Odense Fjiord, Denmark",T: 10,np,np,shoot mortality,proportion,5.40682005479187e-4,0.0213076597545492,0.020766977749070013,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,5.40682005479187e-4,1.2873381082837785e-5,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,10,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,10,2005-05-01,0.9994593179945208,NA,NA,-5.40682005479187e-4,NA,NA,NA,NA,"[5,13.3]",DLI > 10,NA,-1.2873381082837785e-5,summer
127,"Seden Strand, Odense Fjiord, Denmark",T: 15,np,np,shoot mortality,proportion,0.0585150455487003,0.086509677706751,0.027994632158050696,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.0585150455487003,0.00139321537020715,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,15,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,15,2005-05-01,0.9414849544512996,NA,NA,-0.0585150455487003,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.00139321537020715,summer
127,"Seden Strand, Odense Fjiord, Denmark",T: 20,np,np,shoot mortality,proportion,0.0577939505980354,0.084882805829639807,0.027088855231604404,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.0577939505980354,0.0013760464428103666,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,20,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,20,2005-05-01,0.9422060494019646,NA,NA,-0.0577939505980354,NA,NA,NA,NA,"(13.3,21.7]",DLI > 10,NA,-0.0013760464428103666,summer
127,"Seden Strand, Odense Fjiord, Denmark",T:25,np,np,shoot mortality,proportion,0.304489164086687,0.468832921279075,0.16434375719238797,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.304489164086687,0.007249742002063977,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,25,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,25,2005-05-01,0.695510835913313,NA,NA,-0.304489164086687,NA,NA,NA,NA,"(21.7,30]",DLI > 10,NA,-0.007249742002063977,summer
127,"Seden Strand, Odense Fjiord, Denmark",T: 27.5,np,np,shoot mortality,proportion,0.389459577848557,0.421064325010579,0.031604747162021996,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.389459577848557,0.00927284709163231,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,27.5,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,27.5,2005-05-01,0.610540422151443,NA,NA,-0.389459577848557,NA,NA,NA,NA,"(21.7,30]",DLI > 10,NA,-0.00927284709163231,summer
127,"Seden Strand, Odense Fjiord, Denmark",T: 30,np,np,shoot mortality,proportion,0.562023075038421,0.658642374026475,0.09661929898805399,6 weeks,3,Figure 1,"mortality = ""estimated from the number of surviving plants in each aquarium after the experiments""",shoot mortality,42,0.562023075038421,0.013381501786629071,adult,2005-05 (3-5 day acclimation),3,np,20,16,8,400,µmol photos m-2 s-1,np,np,NA,NA,30,15,7.9,np,np,np,np,np,np,np,didn't check,NA,NA,np,3.9 mM,np,np,np,NA,NA,temperature,lab mesocosm,no,NA,400,16,NA,Nejrup and Pederson,2008,55.43878,10.44959,23.04,30,2005-05-01,0.43797692496157903,NA,NA,-0.562023075038421,NA,NA,NA,NA,"(21.7,30]",DLI > 10,NA,-0.013381501786629071,summer
15,"Roskilde Fjord, Denmark",Control,np,np,shoot mortality,proportion,0,0,0,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0,0,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,144 ± 14,µmol photos m-2 s-1,calculate,NA,15,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,0,0 µM,0 µM,didn't check,NA,NA,NA,np,NA,NA,NA,NA,NA,control,lab mesocosm,no,144,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,8.2944,15,2015-05-01,1,NA,NA,-0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0,summer
15,"Roskilde Fjord, Denmark",HT,np,np,shoot mortality,proportion,0.0304251195704353,0.0671230197535695,0.0366979001831342,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0.0304251195704353,0.0010866114132298322,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,144 ± 14,µmol photos m-2 s-1,calculate,NA,25,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,0,0 µM,0 µM,didn't check,NA,NA,NA,np,NA,NA,NA,NA,NA,temperature,lab mesocosm,no,144,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,8.2944,25,2015-05-01,0.9695748804295647,NA,NA,-0.0304251195704353,NA,NA,NA,NA,"(21.7,30]",>5 DLI <=10,NA,-0.0010866114132298322,summer
15,"Roskilde Fjord, Denmark",LL,np,np,shoot mortality,proportion,0.0311220951940686,0.0678057713848835,0.0366836761908149,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0.0311220951940686,0.0011115033997881644,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,37 ± 6,µmol photos m-2 s-1,calculate,NA,15,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,0,0 µM,0 µM,didn't check,NA,NA,NA,np,NA,NA,NA,NA,NA,light,lab mesocosm,no,37,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,2.1312,15,2015-05-01,0.9688779048059314,NA,NA,-0.0311220951940686,NA,NA,NA,NA,"(13.3,21.7]",DLI <=5,NA,-0.0011115033997881644,summer
15,"Roskilde Fjord, Denmark",HN,np,np,shoot mortality,proportion,0,0,0,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0,0,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,144 ± 14,µmol photos m-2 s-1,calculate,NA,15,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,375 µmol aquarium-1 d-,25 µM,5.7 +/- 8.8 µM,didn't check,NA,NA,NA,np,NA,NA,NA,average NH4 at end of week,NA,nutrients,lab mesocosm,no,144,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,8.2944,15,2015-05-01,1,NA,NA,-0,NA,NA,NA,NA,"(13.3,21.7]",>5 DLI <=10,NA,-0,summer
15,"Roskilde Fjord, Denmark",HT + LL,np,np,shoot mortality,proportion,0.233131234109133,0.419067261703678,0.18593602759454497,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0.233131234109133,0.008326115503897608,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,37 ± 6,µmol photos m-2 s-1,calculate,NA,25,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,0,0 µM,0 µM,didn't check,NA,NA,NA,np,NA,NA,NA,NA,NA,temperature; light,lab mesocosm,no,37,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,2.1312,25,2015-05-01,0.766868765890867,NA,NA,-0.233131234109133,NA,NA,NA,NA,"(21.7,30]",DLI <=5,NA,-0.008326115503897608,summer
15,"Roskilde Fjord, Denmark",HT + HN,np,np,shoot mortality,proportion,0.09683693970805249,0.16287893604537398,0.0660419963373215,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0.09683693970805249,0.003458462132430446,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,144 ± 14,µmol photos m-2 s-1,calculate,NA,25,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,375 µmol aquarium-1 d-,25 µM,5.7 +/- 8.8 µM,didn't check,NA,NA,NA,np,NA,NA,NA,average NH4 at end of week,NA,temperature; nutrients,lab mesocosm,no,144,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,8.2944,25,2015-05-01,0.9031630602919475,NA,NA,-0.09683693970805249,NA,NA,NA,NA,"(21.7,30]",>5 DLI <=10,NA,-0.003458462132430446,summer
15,"Roskilde Fjord, Denmark",LL + HN,np,np,shoot mortality,proportion,0.20028803584445998,0.303013708372597,0.10272567252813701,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0.20028803584445998,0.007153144137302142,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,37 ± 6,µmol photos m-2 s-1,calculate,NA,15,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,375 µmol aquarium-1 d-,25 µM,22.9 +/- 22.8 µM,didn't check,NA,NA,NA,np,NA,NA,NA,average NH4 at end of week,NA,light; nutrients,lab mesocosm,no,37,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,2.1312,15,2015-05-01,0.79971196415554,NA,NA,-0.20028803584445998,NA,NA,NA,NA,"(13.3,21.7]",DLI <=5,NA,-0.007153144137302142,summer
15,"Roskilde Fjord, Denmark",HT + LL + HN,np,np,shoot mortality,proportion,0.604647689490247,0.75877887025941,0.15413118076916305,4 weeks,3,Fig 2,"mortality = ""plants without leaves or with rotten meristems""",shoot mortality,28,0.604647689490247,0.021594560338937394,adult,2015-05 (72 hour acclimation),3,10  / (40 x 20 cm),20,16,8,150,µmol photos m-2 s-1,37 ± 6,µmol photos m-2 s-1,calculate,NA,25,22.4 +/- 1.1,8.3 +/- 1,np,np,np,np,375 µmol aquarium-1 d-,25 µM,22.9 +/- 22.8 µM,didn't check,NA,NA,NA,np,NA,NA,NA,average NH4 at end of week,NA,light; temperature,lab mesocosm,no,37,150,16,NA,Moreno-marin et al.,2018,55.8080047,12.0584461,2.1312,25,2015-05-01,0.39535231050975295,NA,NA,-0.604647689490247,NA,NA,NA,NA,"(21.7,30]",DLI <=5,NA,-0.021594560338937394,summer
24,"Gullmars fjord, Sweden",LT + all prior light + no light,np,np,shoot mortality,%,0,NA,0,3 weeks,15,Figure 5B,prior light treatments were pooled,shoot mortality,21,0,0,adult,2014-09 (no acclimation time indicated),15,10 / (38 x 29 cm),42,0,24,0,µmol photos m-2 s-1,0,µmol photos m-2 s-1,0,NA,12,range: 23 - 33; mean: 27,NA,np,np,np,np,np,np,np,didn't check,NA,NA,NA,np,NA,NA,NA,"have data on change from canopy to bottom in %surface irradiance; there were epiphytes, seemed equal across treatments; back calculated surface irradiance; used local water in aquaria",NA,light; temperature,lab mesocosm,no,0,0,0,NA,Eriander,2017,58.261833,11.4935,0,12,2014-09-01,1,NA,NA,-0,NA,NA,NA,NA,"[5,13.3]",DLI <=5,-0,-0,summer
24,"Gullmars fjord, Sweden",LT + all prior light + no light,np,np,shoot mortality,%,7.031,NA,3.125000000000001,5 weeks,15,Figure 5B,prior light treatments were pooled,shoot mortality,35,0.07031,0.002008857142857143,adult,2014-09 (no acclimation time indicated),15,10 / (38 x 29 cm),42,0,24,0,µmol photos m-2 s-1,0,µmol photos m-2 s-1,0,NA,12,range: 23 - 33; mean: 27,NA,np,np,np,np,np,np,np,didn't check,NA,NA,NA,np,NA,NA,NA,"have data on change from canopy to bottom in %surface irradiance; there were epiphytes, seemed equal across treatments; back calculated surface irradiance; used local water in aquaria",NA,light; temperature,lab mesocosm,no,0,0,0,NA,Eriander,2017,58.261833,11.4935,0,12,2014-09-01,0.92969,NA,NA,-0.07031,NA,NA,NA,NA,"[5,13.3]",DLI <=5,-0.07031,-0.002008857142857143,summer
24,"Gullmars fjord, Sweden",LT + all prior light + no light,np,np,shoot mortality,%,21.094,NA,7.811999999999998,6 weeks,15,Figure 5B,prior light treatments were pooled,shoot mortality,42,0.21094000000000002,0.005022380952380953,adult,2014-09 (no acclimation time indicated),15,10 / (38 x 29 cm),42,0,24,0,µmol photos m-2 s-1,0,µmol photos m-2 s-1,0,NA,12,range: 23 - 33; mean: 27,NA,np,np,np,np,np,np,np,didn't check,NA,NA,NA,np,NA,NA,NA,"have data on change from canopy to bottom in %surface irradiance; there were epiphytes, seemed equal across treatments; back calculated surface irradiance; used local water in aquaria",NA,light; temperature,lab mesocosm,no,0,0,0,NA,Eriander,2017,58.261833,11.4935,0,12,2014-09-01,0.78906,NA,NA,-0.21094000000000002,NA,NA,NA,NA,"[5,13.3]",DLI <=5,-0.21094000000000002,-0.005022380952380953,summer
